"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","WKGPOP","TOT","PC_POP","A","1994",61.3630712519075,
"BRA","WKGPOP","TOT","PC_POP","A","1995",61.8205118366396,
"BRA","WKGPOP","TOT","PC_POP","A","1996",62.313513348877,
"BRA","WKGPOP","TOT","PC_POP","A","1997",62.8428586614556,
"BRA","WKGPOP","TOT","PC_POP","A","1998",63.3814196851365,
"BRA","WKGPOP","TOT","PC_POP","A","1999",63.891083367137,
"BRA","WKGPOP","TOT","PC_POP","A","2000",63.9955131312834,
"BRA","WKGPOP","TOT","PC_POP","A","2001",64.4671595739973,
"BRA","WKGPOP","TOT","PC_POP","A","2002",64.9392996066006,
"BRA","WKGPOP","TOT","PC_POP","A","2003",65.3901482269131,
"BRA","WKGPOP","TOT","PC_POP","A","2004",65.8158705597986,
"BRA","WKGPOP","TOT","PC_POP","A","2005",66.2123218515386,
"BRA","WKGPOP","TOT","PC_POP","A","2006",66.5916865571723,
"BRA","WKGPOP","TOT","PC_POP","A","2007",66.9701449020893,
"BRA","WKGPOP","TOT","PC_POP","A","2008",67.3209368832171,
"BRA","WKGPOP","TOT","PC_POP","A","2009",67.651320217407,
"BRA","WKGPOP","TOT","PC_POP","A","2010",67.98617442367,
"BRA","WKGPOP","TOT","PC_POP","A","2011",68.3240829833281,
"BRA","WKGPOP","TOT","PC_POP","A","2012",68.6423222166415,
"BRA","WKGPOP","TOT","PC_POP","A","2013",68.9338065260913,
"BRA","WKGPOP","TOT","PC_POP","A","2014",69.1615361303656,
"BRA","WKGPOP","TOT","PC_POP","A","2015",69.3062035329303,
"BRA","WKGPOP","TOT","PC_POP","A","2016",69.4185787951327,
"BRA","WKGPOP","TOT","PC_POP","A","2017",69.4556605933904,
"BRA","WKGPOP","TOT","PC_POP","A","2018",69.4307908730621,
"BRA","WKGPOP","TOT","PC_POP","A","2019",69.3770233592299,
"BRA","WKGPOP","TOT","PC_POP","A","2020",69.3045091793802,
"CHL","WKGPOP","TOT","PC_POP","A","1970",55.2644819847286,
"CHL","WKGPOP","TOT","PC_POP","A","1971",55.764073718055,
"CHL","WKGPOP","TOT","PC_POP","A","1972",56.2593967032618,
"CHL","WKGPOP","TOT","PC_POP","A","1973",56.7503346142265,
"CHL","WKGPOP","TOT","PC_POP","A","1974",57.2368141698654,
"CHL","WKGPOP","TOT","PC_POP","A","1975",57.7186650928978,
"CHL","WKGPOP","TOT","PC_POP","A","1976",58.4734391257357,
"CHL","WKGPOP","TOT","PC_POP","A","1977",59.2224938419049,
"CHL","WKGPOP","TOT","PC_POP","A","1978",59.9654215982626,
"CHL","WKGPOP","TOT","PC_POP","A","1979",60.7018411026256,
"CHL","WKGPOP","TOT","PC_POP","A","1980",61.4314007846487,
"CHL","WKGPOP","TOT","PC_POP","A","1981",61.8134622936567,
"CHL","WKGPOP","TOT","PC_POP","A","1982",62.1938210392874,
"CHL","WKGPOP","TOT","PC_POP","A","1983",62.5722403906513,
"CHL","WKGPOP","TOT","PC_POP","A","1984",62.9486231443069,
"CHL","WKGPOP","TOT","PC_POP","A","1985",63.3228790133079,
"CHL","WKGPOP","TOT","PC_POP","A","1986",63.4578267300151,
"CHL","WKGPOP","TOT","PC_POP","A","1987",63.5939252274928,
"CHL","WKGPOP","TOT","PC_POP","A","1988",63.7311810707998,
"CHL","WKGPOP","TOT","PC_POP","A","1989",63.8696298371646,
"CHL","WKGPOP","TOT","PC_POP","A","1990",64.0092612503948,
"CHL","WKGPOP","TOT","PC_POP","A","1991",63.9628267301246,
"CHL","WKGPOP","TOT","PC_POP","A","1992",63.9968648317959,
"CHL","WKGPOP","TOT","PC_POP","A","1993",64.0200745645517,
"CHL","WKGPOP","TOT","PC_POP","A","1994",64.0421368573594,
"CHL","WKGPOP","TOT","PC_POP","A","1995",64.0937862907457,
"CHL","WKGPOP","TOT","PC_POP","A","1996",64.1999041888873,
"CHL","WKGPOP","TOT","PC_POP","A","1997",64.364819269219,
"CHL","WKGPOP","TOT","PC_POP","A","1998",64.5659088963411,
"CHL","WKGPOP","TOT","PC_POP","A","1999",64.7811457759887,
"CHL","WKGPOP","TOT","PC_POP","A","2000",65.0149061552886,
"CHL","WKGPOP","TOT","PC_POP","A","2001",65.2685890360269,
"CHL","WKGPOP","TOT","PC_POP","A","2002",65.5676717266025,
"CHL","WKGPOP","TOT","PC_POP","A","2003",65.9422347651762,
"CHL","WKGPOP","TOT","PC_POP","A","2004",66.4091541369679,
"CHL","WKGPOP","TOT","PC_POP","A","2005",66.8964770204991,
"CHL","WKGPOP","TOT","PC_POP","A","2006",67.3941958258833,
"CHL","WKGPOP","TOT","PC_POP","A","2007",67.8071584380443,
"CHL","WKGPOP","TOT","PC_POP","A","2008",68.1239824230253,
"CHL","WKGPOP","TOT","PC_POP","A","2009",68.3668839158258,
"CHL","WKGPOP","TOT","PC_POP","A","2010",68.5491446371049,
"CHL","WKGPOP","TOT","PC_POP","A","2011",68.6872307134761,
"CHL","WKGPOP","TOT","PC_POP","A","2012",68.7859442814515,
"CHL","WKGPOP","TOT","PC_POP","A","2013",68.8461870841662,
"CHL","WKGPOP","TOT","PC_POP","A","2014",68.875858975376,
"CHL","WKGPOP","TOT","PC_POP","A","2015",68.8276270610291,
"CHL","WKGPOP","TOT","PC_POP","A","2016",68.7431989183552,
"CHL","WKGPOP","TOT","PC_POP","A","2017",68.725566246337,
"CHL","WKGPOP","TOT","PC_POP","A","2018",68.741888941122,
"CHL","WKGPOP","TOT","PC_POP","A","2019",68.7322632454671,
"CHL","WKGPOP","TOT","PC_POP","A","2020",68.668121743358,
"COL","WKGPOP","TOT","PC_POP","A","1970",50.7452119323294,
"COL","WKGPOP","TOT","PC_POP","A","1971",51.1325790426215,
"COL","WKGPOP","TOT","PC_POP","A","1972",51.5951041792639,
"COL","WKGPOP","TOT","PC_POP","A","1973",52.1303904291218,
"COL","WKGPOP","TOT","PC_POP","A","1974",52.7186778704916,
"COL","WKGPOP","TOT","PC_POP","A","1975",53.332180645972,
"COL","WKGPOP","TOT","PC_POP","A","1976",54.0367436708447,
"COL","WKGPOP","TOT","PC_POP","A","1977",54.6755983339098,
"COL","WKGPOP","TOT","PC_POP","A","1978",55.269242796276,
"COL","WKGPOP","TOT","PC_POP","A","1979",55.8520284045192,
"COL","WKGPOP","TOT","PC_POP","A","1980",56.4372427464939,
"COL","WKGPOP","TOT","PC_POP","A","1981",56.8517142187138,
"COL","WKGPOP","TOT","PC_POP","A","1982",57.3323816987823,
"COL","WKGPOP","TOT","PC_POP","A","1983",57.8288192981148,
"COL","WKGPOP","TOT","PC_POP","A","1984",58.2707680516637,
"COL","WKGPOP","TOT","PC_POP","A","1985",58.8302447411179,
"COL","WKGPOP","TOT","PC_POP","A","1986",58.9754095714449,
"COL","WKGPOP","TOT","PC_POP","A","1987",59.0453498527727,
"COL","WKGPOP","TOT","PC_POP","A","1988",59.0790826533069,
"COL","WKGPOP","TOT","PC_POP","A","1989",59.1167369950326,
"COL","WKGPOP","TOT","PC_POP","A","1990",59.1861206535407,
"COL","WKGPOP","TOT","PC_POP","A","1991",59.2782719318116,
"COL","WKGPOP","TOT","PC_POP","A","1992",59.4037573329985,
"COL","WKGPOP","TOT","PC_POP","A","1993",59.5559855263779,
"COL","WKGPOP","TOT","PC_POP","A","1994",59.72765979616,
"COL","WKGPOP","TOT","PC_POP","A","1995",59.9099588110477,
"COL","WKGPOP","TOT","PC_POP","A","1996",60.0863269854905,
"COL","WKGPOP","TOT","PC_POP","A","1997",60.2813108739274,
"COL","WKGPOP","TOT","PC_POP","A","1998",60.4989156924879,
"COL","WKGPOP","TOT","PC_POP","A","1999",60.7435244567703,
"COL","WKGPOP","TOT","PC_POP","A","2000",61.0139582861766,
"COL","WKGPOP","TOT","PC_POP","A","2001",61.3250489586287,
"COL","WKGPOP","TOT","PC_POP","A","2002",61.6568789859591,
"COL","WKGPOP","TOT","PC_POP","A","2003",62.0067705865754,
"COL","WKGPOP","TOT","PC_POP","A","2004",62.3722644439834,
"COL","WKGPOP","TOT","PC_POP","A","2005",62.7325886566759,
"COL","WKGPOP","TOT","PC_POP","A","2006",63.1744823221956,
"COL","WKGPOP","TOT","PC_POP","A","2007",63.5937513410054,
"COL","WKGPOP","TOT","PC_POP","A","2008",63.9923914674238,
"COL","WKGPOP","TOT","PC_POP","A","2009",64.3578895067795,
"COL","WKGPOP","TOT","PC_POP","A","2010",64.682074439529,
"COL","WKGPOP","TOT","PC_POP","A","2011",64.9925101967981,
"COL","WKGPOP","TOT","PC_POP","A","2012",65.2599770515637,
"COL","WKGPOP","TOT","PC_POP","A","2013",65.4879962557741,
"COL","WKGPOP","TOT","PC_POP","A","2014",65.6756386410774,
"COL","WKGPOP","TOT","PC_POP","A","2015",65.8292230600722,
"COL","WKGPOP","TOT","PC_POP","A","2016",65.9352374064438,
"COL","WKGPOP","TOT","PC_POP","A","2017",66.0153151016028,
"COL","WKGPOP","TOT","PC_POP","A","2018",66.0690160018493,
"COL","WKGPOP","TOT","PC_POP","A","2019",66.1000437562847,
"COL","WKGPOP","TOT","PC_POP","A","2020",66.1049580561437,
"EST","WKGPOP","TOT","PC_POP","A","1970",66.2308576873645,
"EST","WKGPOP","TOT","PC_POP","A","1971",66.1396341928385,
"EST","WKGPOP","TOT","PC_POP","A","1972",65.985574333689,
"EST","WKGPOP","TOT","PC_POP","A","1973",65.9401358937829,
"EST","WKGPOP","TOT","PC_POP","A","1974",65.9332561916104,
"EST","WKGPOP","TOT","PC_POP","A","1975",65.9248386681517,
"EST","WKGPOP","TOT","PC_POP","A","1976",65.9395544243583,
"EST","WKGPOP","TOT","PC_POP","A","1977",65.9367498936362,
"EST","WKGPOP","TOT","PC_POP","A","1978",65.9254835678693,
"EST","WKGPOP","TOT","PC_POP","A","1979",65.8950660374724,
"EST","WKGPOP","TOT","PC_POP","A","1980",65.8645062106566,
"EST","WKGPOP","TOT","PC_POP","A","1981",65.9300541922717,
"EST","WKGPOP","TOT","PC_POP","A","1982",66.0615824465068,
"EST","WKGPOP","TOT","PC_POP","A","1983",66.129266377022,
"EST","WKGPOP","TOT","PC_POP","A","1984",66.2020114354047,
"EST","WKGPOP","TOT","PC_POP","A","1985",66.3613035483827,
"EST","WKGPOP","TOT","PC_POP","A","1986",66.4573851278089,
"EST","WKGPOP","TOT","PC_POP","A","1987",66.4534882597259,
"EST","WKGPOP","TOT","PC_POP","A","1988",66.3707023497023,
"EST","WKGPOP","TOT","PC_POP","A","1989",66.221827130514,
"EST","WKGPOP","TOT","PC_POP","A","1990",66.1105141940919,
"EST","WKGPOP","TOT","PC_POP","A","1991",66.0501346942383,
"EST","WKGPOP","TOT","PC_POP","A","1992",65.9630119803717,
"EST","WKGPOP","TOT","PC_POP","A","1993",65.8662443913774,
"EST","WKGPOP","TOT","PC_POP","A","1994",65.8109939460409,
"EST","WKGPOP","TOT","PC_POP","A","1995",65.7816813468148,
"EST","WKGPOP","TOT","PC_POP","A","1996",65.8113837724658,
"EST","WKGPOP","TOT","PC_POP","A","1997",65.9118207118793,
"EST","WKGPOP","TOT","PC_POP","A","1998",66.1786985014674,
"EST","WKGPOP","TOT","PC_POP","A","1999",66.5812769780773,
"EST","WKGPOP","TOT","PC_POP","A","2000",67.3761708250267,
"EST","WKGPOP","TOT","PC_POP","A","2001",67.5628460178011,
"EST","WKGPOP","TOT","PC_POP","A","2002",67.7105158226701,
"EST","WKGPOP","TOT","PC_POP","A","2003",67.866157931598,
"EST","WKGPOP","TOT","PC_POP","A","2004",68.0074125720157,
"EST","WKGPOP","TOT","PC_POP","A","2005",68.0747725637098,
"EST","WKGPOP","TOT","PC_POP","A","2006",67.9650433245966,
"EST","WKGPOP","TOT","PC_POP","A","2007",67.7760539427753,
"EST","WKGPOP","TOT","PC_POP","A","2008",67.6697155763636,
"EST","WKGPOP","TOT","PC_POP","A","2009",67.532399411022,
"EST","WKGPOP","TOT","PC_POP","A","2010",67.3223304981318,
"EST","WKGPOP","TOT","PC_POP","A","2011",66.990950243288,
"EST","WKGPOP","TOT","PC_POP","A","2012",66.5421230577548,
"EST","WKGPOP","TOT","PC_POP","A","2013",66.0590274484692,
"EST","WKGPOP","TOT","PC_POP","A","2014",65.5486879490622,
"EST","WKGPOP","TOT","PC_POP","A","2015",65.0954505069192,
"EST","WKGPOP","TOT","PC_POP","A","2016",64.6656381337447,
"EST","WKGPOP","TOT","PC_POP","A","2017",64.2589404456104,
"EST","WKGPOP","TOT","PC_POP","A","2018",63.9600386390989,
"EST","WKGPOP","TOT","PC_POP","A","2019",63.6668663870581,
"EST","WKGPOP","TOT","PC_POP","A","2020",63.3685827305283,
"ISR","WKGPOP","TOT","PC_POP","A","1970",60.2224325603407,
"ISR","WKGPOP","TOT","PC_POP","A","1971",60.1523509324928,
"ISR","WKGPOP","TOT","PC_POP","A","1972",60.0527131782946,
"ISR","WKGPOP","TOT","PC_POP","A","1973",59.9469172335947,
"ISR","WKGPOP","TOT","PC_POP","A","1974",59.7240317422717,
"ISR","WKGPOP","TOT","PC_POP","A","1975",59.3783463085694,
"ISR","WKGPOP","TOT","PC_POP","A","1976",59.0020095666695,
"ISR","WKGPOP","TOT","PC_POP","A","1977",58.6548574591752,
"ISR","WKGPOP","TOT","PC_POP","A","1978",58.3843362400477,
"ISR","WKGPOP","TOT","PC_POP","A","1979",58.210965560955,
"ISR","WKGPOP","TOT","PC_POP","A","1980",58.1452923124533,
"ISR","WKGPOP","TOT","PC_POP","A","1981",58.1750974732898,
"ISR","WKGPOP","TOT","PC_POP","A","1982",58.2261795209789,
"ISR","WKGPOP","TOT","PC_POP","A","1983",58.3156766761647,
"ISR","WKGPOP","TOT","PC_POP","A","1984",58.5679594142964,
"ISR","WKGPOP","TOT","PC_POP","A","1985",58.6416253248287,
"ISR","WKGPOP","TOT","PC_POP","A","1986",58.7768679631525,
"ISR","WKGPOP","TOT","PC_POP","A","1987",58.9484767332738,
"ISR","WKGPOP","TOT","PC_POP","A","1988",59.0967422383322,
"ISR","WKGPOP","TOT","PC_POP","A","1989",59.295737240494,
"ISR","WKGPOP","TOT","PC_POP","A","1990",59.628342131239,
"ISR","WKGPOP","TOT","PC_POP","A","1991",60.0614253096523,
"ISR","WKGPOP","TOT","PC_POP","A","1992",60.4001171074461,
"ISR","WKGPOP","TOT","PC_POP","A","1993",60.5979397118638,
"ISR","WKGPOP","TOT","PC_POP","A","1994",60.7578760209657,
"ISR","WKGPOP","TOT","PC_POP","A","1995",60.9154358058757,
"ISR","WKGPOP","TOT","PC_POP","A","1996",60.8573288068811,
"ISR","WKGPOP","TOT","PC_POP","A","1997",61.0544013450222,
"ISR","WKGPOP","TOT","PC_POP","A","1998",61.2457500795552,
"ISR","WKGPOP","TOT","PC_POP","A","1999",61.454949145348,
"ISR","WKGPOP","TOT","PC_POP","A","2000",61.624689944667,
"ISR","WKGPOP","TOT","PC_POP","A","2001",61.7316353471036,
"ISR","WKGPOP","TOT","PC_POP","A","2002",61.7610350076104,
"ISR","WKGPOP","TOT","PC_POP","A","2003",61.7441738792472,
"ISR","WKGPOP","TOT","PC_POP","A","2004",61.7256572183874,
"ISR","WKGPOP","TOT","PC_POP","A","2005",61.7388740871741,
"ISR","WKGPOP","TOT","PC_POP","A","2006",61.7671459843739,
"ISR","WKGPOP","TOT","PC_POP","A","2007",61.819689644225,
"ISR","WKGPOP","TOT","PC_POP","A","2008",61.8783807727539,
"ISR","WKGPOP","TOT","PC_POP","A","2009",62.3148954020171,
"ISR","WKGPOP","TOT","PC_POP","A","2010",62.1515850663489,
"ISR","WKGPOP","TOT","PC_POP","A","2011",61.8064490707499,
"ISR","WKGPOP","TOT","PC_POP","A","2012",61.5535504912759,
"ISR","WKGPOP","TOT","PC_POP","A","2013",61.2555611693891,
"ISR","WKGPOP","TOT","PC_POP","A","2014",61.0174729553336,
"ISR","WKGPOP","TOT","PC_POP","A","2015",60.7701605305586,
"ISR","WKGPOP","TOT","PC_POP","A","2016",60.5165171251282,
"ISR","WKGPOP","TOT","PC_POP","A","2017",60.2777396494633,
"ISR","WKGPOP","TOT","PC_POP","A","2018",60.0976903135105,
"ISR","WKGPOP","TOT","PC_POP","A","2019",59.9745968632648,
"ISR","WKGPOP","TOT","PC_POP","A","2020",59.8854054757952,
"RUS","WKGPOP","TOT","PC_POP","A","1970",66.0641128432757,
"RUS","WKGPOP","TOT","PC_POP","A","1971",66.5877917177925,
"RUS","WKGPOP","TOT","PC_POP","A","1972",67.0108957426474,
"RUS","WKGPOP","TOT","PC_POP","A","1973",67.3562368546369,
"RUS","WKGPOP","TOT","PC_POP","A","1974",67.6606015362078,
"RUS","WKGPOP","TOT","PC_POP","A","1975",67.9370545130951,
"RUS","WKGPOP","TOT","PC_POP","A","1976",67.9271465451576,
"RUS","WKGPOP","TOT","PC_POP","A","1977",67.9978784954968,
"RUS","WKGPOP","TOT","PC_POP","A","1978",68.0970180909672,
"RUS","WKGPOP","TOT","PC_POP","A","1979",68.1567404118556,
"RUS","WKGPOP","TOT","PC_POP","A","1980",68.1503716289893,
"RUS","WKGPOP","TOT","PC_POP","A","1981",68.1506289666773,
"RUS","WKGPOP","TOT","PC_POP","A","1982",68.0613779783171,
"RUS","WKGPOP","TOT","PC_POP","A","1983",67.9073213874002,
"RUS","WKGPOP","TOT","PC_POP","A","1984",67.7507393660868,
"RUS","WKGPOP","TOT","PC_POP","A","1985",67.6228995920593,
"RUS","WKGPOP","TOT","PC_POP","A","1986",67.3836095038292,
"RUS","WKGPOP","TOT","PC_POP","A","1987",67.2064665389062,
"RUS","WKGPOP","TOT","PC_POP","A","1988",67.0700380941535,
"RUS","WKGPOP","TOT","PC_POP","A","1989",66.9362109594142,
"RUS","WKGPOP","TOT","PC_POP","A","1990",67.0085006014047,
"RUS","WKGPOP","TOT","PC_POP","A","1991",66.8465207068038,
"RUS","WKGPOP","TOT","PC_POP","A","1992",66.6882530344553,
"RUS","WKGPOP","TOT","PC_POP","A","1993",66.6204504711678,
"RUS","WKGPOP","TOT","PC_POP","A","1994",66.6562245006004,
"RUS","WKGPOP","TOT","PC_POP","A","1995",66.7694985777869,
"RUS","WKGPOP","TOT","PC_POP","A","1996",67.0190631121312,
"RUS","WKGPOP","TOT","PC_POP","A","1997",67.4360198846407,
"RUS","WKGPOP","TOT","PC_POP","A","1998",68.0757108716432,
"RUS","WKGPOP","TOT","PC_POP","A","1999",68.8722613763155,
"RUS","WKGPOP","TOT","PC_POP","A","2000",69.5745160948965,
"RUS","WKGPOP","TOT","PC_POP","A","2001",70.1406997353991,
"RUS","WKGPOP","TOT","PC_POP","A","2002",70.5690872484022,
"RUS","WKGPOP","TOT","PC_POP","A","2003",70.8313079311346,
"RUS","WKGPOP","TOT","PC_POP","A","2004",70.9837487261441,
"RUS","WKGPOP","TOT","PC_POP","A","2005",71.1156223590744,
"RUS","WKGPOP","TOT","PC_POP","A","2006",71.2423220942162,
"RUS","WKGPOP","TOT","PC_POP","A","2007",71.4144722738895,
"RUS","WKGPOP","TOT","PC_POP","A","2008",71.6800120893446,
"RUS","WKGPOP","TOT","PC_POP","A","2009",71.9249488236313,
"RUS","WKGPOP","TOT","PC_POP","A","2010",72.0512784155462,
"RUS","WKGPOP","TOT","PC_POP","A","2011",71.8858982368964,
"RUS","WKGPOP","TOT","PC_POP","A","2012",71.4205271317933,
"RUS","WKGPOP","TOT","PC_POP","A","2013",70.8694116269385,
"RUS","WKGPOP","TOT","PC_POP","A","2014",70.201779858229,
"RUS","WKGPOP","TOT","PC_POP","A","2015",69.424060641666,
"RUS","WKGPOP","TOT","PC_POP","A","2016",68.723485088503,
"RUS","WKGPOP","TOT","PC_POP","A","2017",68.6449242549856,
"RUS","WKGPOP","TOT","PC_POP","A","2018",68.6504558464841,
"RUS","WKGPOP","TOT","PC_POP","A","2019",68.6812862941168,
"RUS","WKGPOP","TOT","PC_POP","A","2020",66.6534516641402,
"SVN","WKGPOP","TOT","PC_POP","A","1970",66.016473666865,
"SVN","WKGPOP","TOT","PC_POP","A","1971",65.910109073084,
"SVN","WKGPOP","TOT","PC_POP","A","1972",65.9419195414114,
"SVN","WKGPOP","TOT","PC_POP","A","1973",65.8827146129347,
"SVN","WKGPOP","TOT","PC_POP","A","1974",65.7391678557677,
"SVN","WKGPOP","TOT","PC_POP","A","1975",65.5791490811683,
"SVN","WKGPOP","TOT","PC_POP","A","1976",65.4582011967697,
"SVN","WKGPOP","TOT","PC_POP","A","1977",65.3551437603091,
"SVN","WKGPOP","TOT","PC_POP","A","1978",65.2475956613954,
"SVN","WKGPOP","TOT","PC_POP","A","1979",65.169317341383,
"SVN","WKGPOP","TOT","PC_POP","A","1980",65.2696742915939,
"SVN","WKGPOP","TOT","PC_POP","A","1981",65.9772283906245,
"SVN","WKGPOP","TOT","PC_POP","A","1982",66.4853023160859,
"SVN","WKGPOP","TOT","PC_POP","A","1983",66.9836270926515,
"SVN","WKGPOP","TOT","PC_POP","A","1984",67.3617113335686,
"SVN","WKGPOP","TOT","PC_POP","A","1985",67.5565501328774,
"SVN","WKGPOP","TOT","PC_POP","A","1986",68.1115635845183,
"SVN","WKGPOP","TOT","PC_POP","A","1987",68.2135672860301,
"SVN","WKGPOP","TOT","PC_POP","A","1988",68.2958597751586,
"SVN","WKGPOP","TOT","PC_POP","A","1989",68.3728751167848,
"SVN","WKGPOP","TOT","PC_POP","A","1990",68.54320876437,
"SVN","WKGPOP","TOT","PC_POP","A","1991",68.7525227698714,
"SVN","WKGPOP","TOT","PC_POP","A","1992",68.9760460800308,
"SVN","WKGPOP","TOT","PC_POP","A","1993",69.1196173258322,
"SVN","WKGPOP","TOT","PC_POP","A","1994",69.3148301782437,
"SVN","WKGPOP","TOT","PC_POP","A","1995",69.2911967517063,
"SVN","WKGPOP","TOT","PC_POP","A","1996",69.5041455546968,
"SVN","WKGPOP","TOT","PC_POP","A","1997",69.7246090289745,
"SVN","WKGPOP","TOT","PC_POP","A","1998",69.8063101891806,
"SVN","WKGPOP","TOT","PC_POP","A","1999",69.9102065566488,
"SVN","WKGPOP","TOT","PC_POP","A","2000",70.0961476622291,
"SVN","WKGPOP","TOT","PC_POP","A","2001",70.1312476939411,
"SVN","WKGPOP","TOT","PC_POP","A","2002",70.1934842497788,
"SVN","WKGPOP","TOT","PC_POP","A","2003",70.3526139425964,
"SVN","WKGPOP","TOT","PC_POP","A","2004",70.3615015292909,
"SVN","WKGPOP","TOT","PC_POP","A","2005",70.2958951863812,
"SVN","WKGPOP","TOT","PC_POP","A","2006",70.2367817831673,
"SVN","WKGPOP","TOT","PC_POP","A","2007",70.059809666803,
"SVN","WKGPOP","TOT","PC_POP","A","2008",69.728754012723,
"SVN","WKGPOP","TOT","PC_POP","A","2009",69.5265957837475,
"SVN","WKGPOP","TOT","PC_POP","A","2010",69.3427045164086,
"SVN","WKGPOP","TOT","PC_POP","A","2011",69.1429362103507,
"SVN","WKGPOP","TOT","PC_POP","A","2012",68.6706752349652,
"SVN","WKGPOP","TOT","PC_POP","A","2013",68.183063200969,
"SVN","WKGPOP","TOT","PC_POP","A","2014",67.6478192181597,
"SVN","WKGPOP","TOT","PC_POP","A","2015",67.0537260606366,
"SVN","WKGPOP","TOT","PC_POP","A","2016",66.4306638614387,
"SVN","WKGPOP","TOT","PC_POP","A","2017",65.8635024085732,
"SVN","WKGPOP","TOT","PC_POP","A","2018",65.2586169416198,
"SVN","WKGPOP","TOT","PC_POP","A","2019",64.8982678491942,
"SVN","WKGPOP","TOT","PC_POP","A","2020",64.4539422872723,
"EU27","WKGPOP","TOT","PC_POP","A","1970",63.8716578470694,
"EU27","WKGPOP","TOT","PC_POP","A","1971",63.8322871762368,
"EU27","WKGPOP","TOT","PC_POP","A","1972",63.8566174354792,
"EU27","WKGPOP","TOT","PC_POP","A","1973",63.8942462473188,
"EU27","WKGPOP","TOT","PC_POP","A","1974",63.9187893841757,
"EU27","WKGPOP","TOT","PC_POP","A","1975",63.9310484040767,
"EU27","WKGPOP","TOT","PC_POP","A","1976",63.9823661036814,
"EU27","WKGPOP","TOT","PC_POP","A","1977",64.0540264322732,
"EU27","WKGPOP","TOT","PC_POP","A","1978",64.1655081405781,
"EU27","WKGPOP","TOT","PC_POP","A","1979",64.3375118384496,
"EU27","WKGPOP","TOT","PC_POP","A","1980",64.6145404309253,
"EU27","WKGPOP","TOT","PC_POP","A","1981",65.0205281786342,
"EU27","WKGPOP","TOT","PC_POP","A","1982",65.5162021636951,
"EU27","WKGPOP","TOT","PC_POP","A","1983",66.0519951622834,
"EU27","WKGPOP","TOT","PC_POP","A","1984",66.4856628991717,
"EU27","WKGPOP","TOT","PC_POP","A","1985",66.7066856547176,
"EU27","WKGPOP","TOT","PC_POP","A","1986",66.7963810184253,
"EU27","WKGPOP","TOT","PC_POP","A","1987",66.8787573761916,
"EU27","WKGPOP","TOT","PC_POP","A","1988",66.9333404561709,
"EU27","WKGPOP","TOT","PC_POP","A","1989",66.9812710903978,
"EU27","WKGPOP","TOT","PC_POP","A","1990",67.0695333585873,
"EU27","WKGPOP","TOT","PC_POP","A","1991",67.1480777784903,
"EU27","WKGPOP","TOT","PC_POP","A","1992",67.2360689108224,
"EU27","WKGPOP","TOT","PC_POP","A","1993",67.2867805063848,
"EU27","WKGPOP","TOT","PC_POP","A","1994",67.3271638356805,
"EU27","WKGPOP","TOT","PC_POP","A","1995",67.3642423334775,
"EU27","WKGPOP","TOT","PC_POP","A","1996",67.4063508731921,
"EU27","WKGPOP","TOT","PC_POP","A","1997",67.4450602752438,
"EU27","WKGPOP","TOT","PC_POP","A","1998",67.4706852295663,
"EU27","WKGPOP","TOT","PC_POP","A","1999",67.463014830432,
"EU27","WKGPOP","TOT","PC_POP","A","2000",67.4373996622615,
"EU27","WKGPOP","TOT","PC_POP","A","2001",67.4022956008384,
"EU27","WKGPOP","TOT","PC_POP","A","2002",67.3759794662955,
"EU27","WKGPOP","TOT","PC_POP","A","2003",67.3863737178165,
"EU27","WKGPOP","TOT","PC_POP","A","2004",67.3744013942189,
"EU27","WKGPOP","TOT","PC_POP","A","2005",67.3308603409376,
"EU27","WKGPOP","TOT","PC_POP","A","2006",67.2753164376229,
"EU27","WKGPOP","TOT","PC_POP","A","2007",67.2590699388337,
"EU27","WKGPOP","TOT","PC_POP","A","2008",67.1993742469993,
"EU27","WKGPOP","TOT","PC_POP","A","2009",67.0623543068059,
"EU27","WKGPOP","TOT","PC_POP","A","2010",66.9313004166341,
"EU27","WKGPOP","TOT","PC_POP","A","2011",66.7085236506222,
"EU27","WKGPOP","TOT","PC_POP","A","2012",66.449754725863,
"EU27","WKGPOP","TOT","PC_POP","A","2013",66.1572403060587,
"EU27","WKGPOP","TOT","PC_POP","A","2014",65.8319074663005,
"EU27","WKGPOP","TOT","PC_POP","A","2015",65.5443586883719,
"EU27","WKGPOP","TOT","PC_POP","A","2016",65.2656095367816,
"EU27","WKGPOP","TOT","PC_POP","A","2017",64.9754859738639,
"EU27","WKGPOP","TOT","PC_POP","A","2018",64.7150533934803,
"EU27","WKGPOP","TOT","PC_POP","A","2019",64.4711226415731,
"EU27","WKGPOP","TOT","PC_POP","A","2020",64.2401603953431,
"OECD","WKGPOP","TOT","PC_POP","A","1970",61.8400461923949,
"OECD","WKGPOP","TOT","PC_POP","A","1971",61.8811729177983,
"OECD","WKGPOP","TOT","PC_POP","A","1972",62.0099364520912,
"OECD","WKGPOP","TOT","PC_POP","A","1973",62.1632625047472,
"OECD","WKGPOP","TOT","PC_POP","A","1974",62.3337197444986,
"OECD","WKGPOP","TOT","PC_POP","A","1975",62.5096385408466,
"OECD","WKGPOP","TOT","PC_POP","A","1976",62.737038171465,
